limit_bal,sex,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,education_clean,marriage_clean,num_delinquent_months,max_delinquency,avg_delinquency,recent_delinquency,total_bill_amount,average_bill_amount,maximum_bill_amount,minimum_bill_amount,bill_amount_change,total_payment_amount,average_payment_amount,maximum_payment_amount,payment_to_bill_ratio,average_credit_utilization,maximum_credit_utilization
-0.002342788234304525,-0.0048660111315754805,-0.0015278679120727726,-0.03247570716760575,-0.006125928534927008,-0.002691314439150006,-0.002578750792172656,-0.003044659869691995,-0.002352767989995167,-0.005187363700892859,-0.0031064232673227187,-0.0016981917738963116,-0.005370951821209924,-0.008873478937415488,-0.004186164631652012,-0.011192385866525576,-0.016771312917350137,-0.009643897717674233,-0.007350712283302134,-0.008072755435115049,-0.013664048307925952,-0.0017464494704138446,0.0012970742069654216,-0.032564023419785884,-0.03205420799628107,-0.033988115285457844,-0.025783285629832422,-0.008886380023437583,-0.007042751691592959,-0.005509809701709184,-0.0034445976903946292,-0.007488699443100574,-0.014562271337916792,-0.015076051103389911,-0.009554549838176024,-0.006483185455046264,0.01889972184321132,0.029277245385511252
-0.013599756886148562,-0.0007890062265148368,0.0012675576185413133,-0.03508083574281677,-0.0025645801904880705,-0.002563762202048586,0.0001398142098588295,0.011980299118389437,0.00031281086327079145,0.006331741110379166,0.0026212816854324457,-0.00110516255502432,-0.0016510960732072616,0.0010289133526986515,-0.005126970663083304,-0.0003431147613450062,0.002511997512665028,-0.0010082491546132032,0.010099906969842833,-0.00448516574441625,-0.002565630751108708,-0.001788972898106199,0.0002513125280810062,0.02736449193710657,0.04958206751103414,0.024397104459406373,-0.023054896978718903,0.004380152630838491,0.004525000159613128,0.007845683325915453,0.0021080208820438147,-0.004639415250263513,0.0006503970869027721,0.0009707999577151727,0.0010541141810769944,-0.007190187164162942,-0.012452678431739295,-0.011389995328057212
0.0057849849588314526,-0.0011949217443070143,-0.0010323881096615034,0.0679821509856255,0.020669818517062146,0.013930546743472084,0.012707822680740851,0.014217000625678846,0.008783905486990939,0.001274809068322548,0.001384865062006687,0.00021271725002288734,4.88922815489963e-05,-0.0014764122674260985,0.0007314933884278661,0.0020044991520534084,-0.001142411017605979,-0.003069667694905943,0.0009326933808417052,-0.0025108947756325426,0.0012474611096211787,0.0002960830916458163,0.0009516587307879945,0.0640819177758429,0.06453802628807159,0.07108194810502938,0.04526446993084593,-0.0018768319188857835,-0.0020854746095589926,-0.0030585563675671243,0.002008475311403811,0.0051691251721310595,-9.732307601261216e-05,0.0003341512532683262,-0.0011353651247272406,0.005760952901937952,0.010579816429249569,0.00927910359725373
-0.021690861593616315,-0.002248550898807125,-0.0024895196299056007,-0.035573465889593495,-0.0068879538795965515,-0.003492254139101581,-0.003756783162475378,-0.0036515750474026623,-0.002627832429547464,-0.011002670289071563,-0.004286390544592283,-0.006673081884222698,-0.0029357809436280427,-0.0062924921775606504,-0.0019462469656699405,-0.0065431768875278415,-0.004718238907409958,-0.0059369343777798105,-0.005573627171247962,-0.00443110760169866,-0.006343395186521825,0.0005771881401989128,0.002431201846365479,-0.033303059639041864,-0.03237816891994936,-0.03529462789340767,-0.03032844894719803,-0.011700266567753375,-0.011186230895413098,-0.011834129465579978,-0.0034834052136650307,-0.004075237919151444,-0.013118132713749989,-0.010456009814631387,-0.005249556699126754,-0.0030544102546207308,-0.01823443909130569,-0.02248577185468521
-0.009060908126712886,-6.846697852264695e-05,0.0033531292791491836,-0.028021159475955543,0.01310892214948667,-0.008731988779634643,0.011609131576729253,-0.0031907233180237513,-0.0022099186021974117,0.005501898380865548,-0.0025193579075785174,-0.005024107740665694,-0.0005811268388766266,0.0010554314965478978,-0.0014522724737427088,0.006876859097670626,0.0001508875430138985,0.012162763102846787,-0.003195121769450308,0.0021664204484961986,0.002542299170172498,-0.003477156741677632,0.00013213495166940794,0.030436136404352065,0.03929455867424799,0.031230344733413636,-0.019789396959686633,0.0023308772934623424,0.006040416726312356,0.0025738990944202287,0.0022461025269218267,0.0029978450324103967,0.012567482924956363,0.012277140906182685,0.005450243564699054,-0.01347423868822769,-0.0159215347878438,-0.01377504783756287
-3.7644074235870297e-06,0.0019831776060668708,0.00010559193545460428,-0.023323629263205806,-0.00843046735545443,-0.005683543611551432,-0.0030083688183624472,-0.002539991151805042,-0.0007588497488947685,-0.011195168927627015,0.0007250891227694841,-0.005489948634782843,0.0032830527229280315,-0.00043231078847336216,-0.0004868796257075656,-0.007006218205410242,-0.01780565993478282,-0.0032684693935029533,-0.0037824232249385565,-0.0006842180742075243,0.007351333043506346,-0.0003351783649242207,0.003301550657171288,-0.026000679348384,-0.027611266424581428,-0.02730009526743995,-0.019300931566830704,-0.005944576610584953,-0.007227452029284623,-0.009750612297680684,0.0036054283320496915,-0.011400822638619327,-0.01319416753640348,-0.013403728765040947,-0.010429689499986348,-0.011798046950166572,-0.018625651885505714,-0.014121951136479762
-0.010288605091885158,-0.0010664462761171899,-0.003868955618188082,-0.032360939270190923,-0.007270006318885622,-0.0032255257008894553,-0.0031381554161734734,-0.003283969095947125,-0.002421334286730127,-0.01233580962599553,-0.004748028851764929,-0.006024713998019771,-0.0036392715914438417,-0.005769507444514631,0.0004341995024147651,-0.01327944389284648,-0.014083511131660342,-0.011740561944718885,-0.00010327187633151031,0.006373853195414444,0.005619446806600989,-0.0016387614614035268,-0.0027020286014540354,-0.033089827807207726,-0.03476665641481464,-0.03441014237589151,-0.025540266524604182,-0.01697663879413388,-0.015959611580747064,-0.01249681797444945,0.0007211425830190039,-0.00969680898252323,-0.014119120490122938,-0.011745321678011077,-0.007073904142616489,-0.008046130828691982,-0.01996074365869713,-0.02154412953491301
0.013890272969630817,0.00018790361796583812,-0.0016253923280247246,0.07183647936364405,-0.0015737527811365889,-0.0008838086110267222,-0.0012217248689586234,0.012595458302796177,0.009003385752138689,0.00741936860224449,0.0023458519083011256,0.0006147793320208151,-0.001573888342142578,-0.0005117217019351195,-0.0003848109195219741,0.00039712876817669056,0.0036607606307734603,-0.002976884130929246,0.002925437264295467,-0.001736375836811578,0.0035676558770339857,0.0009529695007271884,-0.00044308475831455986,0.06553510575334635,0.06480421971274004,0.06366882178408576,0.04567802157277868,0.0010226199373568935,-6.371796106379784e-06,0.0005889009356954453,0.002737910910757675,0.007657861236018982,0.007724847763804232,0.005627183714193546,0.0020147600145489653,0.006778777694319585,0.004126624892091143,0.0033978290851376827
0.018015974477718615,0.0018114761915500662,-4.792498984337449e-05,-0.04966824864014259,-0.005446513026978047,-0.002110806318625736,0.0171066724611347,0.006573637702663681,-0.0015807676697405112,0.005584946220452577,0.004664159287386064,-1.738810009225625e-05,-0.004929183947636013,0.0012906739287595777,0.0014461314346353646,0.0009711782299927061,-0.011602258673465407,-0.0005198777256954566,0.003191934127686223,0.0011168340097473068,0.0038043657769559766,-0.0008787015763787411,-0.0016979838461918233,0.050072207872912146,0.05841420045926824,0.053791628910287645,-0.03659879055362385,-0.0011883832194839517,0.0003146288584249435,0.0029722402390911285,0.0030384598595859587,-0.002926988657009213,0.00793813507653068,0.0044710083942438635,-0.0004165235759632355,0.006188832228572942,0.008620170464055991,0.0013065890882789884
-0.012605541885457953,-0.000860369649622916,-0.003695207211016362,-0.02278265855911355,-0.00876789880859997,-0.00621900494305201,-0.0034976702790454487,-0.002731697775189587,-0.0019005203069993905,-0.004496122637629003,-0.004902441193440688,0.0020039903512966257,-0.002335805964459128,0.0010580388863648958,0.00018060628047763467,-0.011946660986256645,-0.011518949890451687,-0.01076170456498374,-0.001189936928290684,0.0016609961556744233,0.00021369150149862755,0.0003462661839304299,-0.0031524587868116214,-0.024216129356948248,-0.028184360046165126,-0.026409405855590238,-0.016902612727566737,-0.004503563626203312,-0.0031663787859411018,-0.009050610914445997,0.0019639142927610352,-0.00816772596512228,-0.015722347728901274,-0.015583987650582649,-0.008862106012478471,-0.013079820375349195,-0.01782306397266645,-0.014585895111375946
-0.009579487651906887,-0.001448426930427524,0.007653273523657961,-0.017467635316612627,-0.0070827479439833745,-0.004461584375423672,-0.00401453380388286,-0.002129740285043472,-0.003047562775847438,0.00436496876388579,-0.003583300777356671,0.00017855091845314012,0.0052913225083663674,-4.845262026195392e-05,-0.0034142236438556043,-0.01106585029073509,-0.016064314812589534,0.0074333739960179696,0.004587335810400687,0.0018110242825166206,-0.01067719512232877,-0.0027834261401079438,0.0019066582205975672,-0.02412669634913796,-0.029365863041667297,-0.026900622736574713,-0.01670636298947823,-0.002014730199139387,-0.002413196429042906,0.0006818152330751303,0.0010520937695533187,0.0010669556965538186,-0.011583864310464818,-0.008146013710916685,-0.01315064479398731,-0.01288624397768722,-0.010129409223537934,-0.01368343213143029
0.008038752346828722,0.00045517919351998265,-0.0018079974736934202,-0.062032617957001976,-0.013267119954563276,0.00248362772787723,-0.006379570539784608,-0.004455147878920237,-0.001839676381387447,-0.01772506669838368,-0.007534389416424259,-0.003647774031483964,-0.008912613067160501,-0.01158894631978501,-0.005929853096677318,-0.01686593798449138,-0.0002541587133745998,-0.0038653456811897887,-0.0050507829528158785,-0.00044918139219334876,-0.0009873757999107548,-0.0008501749218582281,0.0007030829778033283,0.011213192754009166,0.029847929134337217,0.006658805454517842,-0.05242729380519875,-0.009552240656462102,-0.013015919244681082,-0.018800907483075915,-0.0051268044489977535,-0.021031619431074695,-0.005266649742079147,-0.004721616264221026,-0.009519119557276036,-0.0031578580271327847,0.01018719965400945,0.014464754098267238
-0.006485438818863214,0.004419798616059569,0.0024520279383816197,-0.030132005879744923,-0.006157140220533768,-0.0029755756341255006,-0.0027754654522137885,-0.002690557593852746,-0.002223275373682625,-0.002189764507841347,0.0009293870612649178,0.001169571640538032,-0.003450769607158313,-0.004950145357247181,-0.0018330853006563617,-0.00866385441858839,0.0006439676569208463,-0.0009315653577391904,-0.0033992104474222062,-0.004859931563889737,-0.0045952601879545325,0.0005955807643354844,0.0008133880669307251,-0.030314342819371974,-0.02915152035501167,-0.031255562416369065,-0.025762049041903608,-0.006592615542116156,-0.005709898743612067,-0.00397916693148792,-0.0003874298691055266,-0.007668012406912508,-0.009928501329193722,-0.009652946727151406,-0.006230209771878446,0.03222944983642622,0.03054471491933753,0.023328370801107928
-0.01695172444622942,-0.0034125339106693157,-0.002189360057333468,-0.03366538349018985,-0.007120128327795182,-0.004230846789434345,-0.0035310298007725734,-0.0027009335106128163,-0.002931326039715232,-0.004135179369972244,-0.0013117473203955712,-0.0025114372736261487,-0.0030700544410890694,-0.004821122571592857,-0.0016116720348627338,-0.011955097950425006,-0.009310385375512329,-0.011299732571626368,-0.006302857431598549,-0.004082343760779505,-0.008731746998470045,-0.003667285919645981,-0.001655537404073525,-0.03346178463203943,-0.03594554237703806,-0.03687402773360954,-0.026973327501346844,-0.01027082724768589,-0.008454613898961348,-0.00783656604992685,-0.0004927880197642206,-0.0011014308707462518,-0.017217475028488898,-0.014230751748993397,-0.007396110381209559,-0.0037998533158663103,0.0035265758012418694,-0.010453932345045928
0.007610896999580558,-0.0006201820437583288,0.0031216788075315127,0.07280902706956277,0.021353292941208607,0.01176046748064865,0.014407345203034123,0.014517686619448944,0.01005853958675289,-0.001562350806391087,-0.000151409935275264,-0.0003835488382559552,-0.0007356166210515246,-0.0013903774756317115,-0.0006229577652858407,0.005110583010273267,-0.00216200653163732,0.0019515924898008703,-0.0026517403141926277,0.003692023369782339,-0.003671421006213381,-0.00108147895581542,0.0011077025329793507,0.06339486248811105,0.05673297735143566,0.06952768427604313,0.04686913905297829,-0.0017206199015084899,-0.0015663748373629153,-0.00353903319947587,0.002236136593531457,-0.011534254339438986,0.0024973956288092975,0.00238108646612034,-0.0014767467132098843,0.0035465255759741083,0.007982899073488947,0.007994002426800222
0.004877056571668969,-0.0008419048860186711,-0.001941855478516569,0.0731671770934018,0.020235954651408518,0.01309265576992935,0.014360869146096031,0.016073347628063363,0.009890743338226385,0.0028294742185399,0.00022758257410546197,-0.0003274999013644117,-0.0004436204884766567,-0.004525971506625331,-0.000785632407386255,0.0017473218747285028,0.004684466236489623,-0.0003210741340732856,-0.00034602966636862866,0.0010392561401484,-0.002562837821249974,0.0006377519591856031,0.0009466828053694802,0.07444429004328933,0.06968057590558324,0.07545977652663291,0.042145269844802546,-0.001719524611660395,-0.002038579356410187,-0.0030665039105841293,0.003726621215711852,0.004364681347299854,0.0034331377286098115,0.0044720273490748835,0.0012865592319813378,0.005255279122434577,-0.001335925313539447,-0.0027328949848376325
-0.020802072871793087,-0.0018406739256511871,-0.04543702284822372,-0.02822987821377513,-0.013112056343454472,-0.010145039015489807,-0.006125178016258129,-0.004475009097818458,-0.0015751396074696095,0.003307768648640053,-0.00266651543869377,-0.002925181050322194,0.0021069985389480686,0.0004970910377392105,-0.0010140862386372718,0.005998498614641243,0.00305014704892748,0.007282851517050111,0.002259056215944714,0.002254591660141576,0.003014071615013882,-0.001973181567211675,-0.0009979271996688065,-0.030297732479916708,-0.02894248237983524,-0.02702692792164919,-0.019907495424651568,0.005255458049976861,0.007592806473269535,0.020600443696176904,-0.001414697492112287,0.0015301967317373196,0.012022887599958957,0.013729548219059041,0.015010923899237427,0.004621348212120422,-0.0051365498465844525,-0.00022926536889003338
-0.001244658061625422,-0.002181847661243581,-0.003283199899030351,-0.03030154593146738,-0.005912371054015129,-0.0029305792392513366,-0.0022684849898281915,-0.0036548090180738165,-0.003230708967483327,-0.009880548729622384,-0.0052571705866720445,-0.00607197594866708,-0.004068639126889479,-0.002450343030591027,0.002051597255489939,0.010062549677260309,0.015006661016910724,-0.003611196488043488,0.0017020723275004638,0.006858872753141349,-0.0029219465356707004,-0.0010981887652372286,-0.0017773829928299854,-0.03688219651445444,-0.036745571887344224,-0.03596637538405554,-0.02424638582032108,-0.009035335526133108,-0.009191190458946721,-0.008716039584727865,-0.0021590562682655603,0.011175464860800222,-0.005605845141454297,-0.005007952324736246,-0.008043853235679892,-0.0032582789914962908,-0.018298448225740636,-0.02020794897282903
-0.00029562441212142865,-0.004568442342900937,-0.005512964643979597,-0.031527700325397014,-0.005964703661197517,-0.004072576932854948,-0.0029100191021810763,-0.003090701243936089,-0.0024064919638004823,-0.005251260231572846,-0.001035988001228451,-0.002911677491939768,-0.0027464035347258913,-0.0084538534729956,-0.0017108832006555927,-0.004875667292204702,-0.014165845678681262,-0.005172498384500076,-0.006467809393203226,-0.006343324984068628,-0.00915293120912745,-0.002756478986739453,-0.0021657025012421748,-0.03291166583685097,-0.03276918844468352,-0.033985273913900285,-0.026630744061275108,-0.006767738981504543,-0.006974815299726702,-0.009925507154230512,-0.0011466596631556519,-0.008875919818844908,-0.01590716298968361,-0.012805280462835923,-0.007483165174351613,-0.008229319513597231,0.021210062487161355,0.03005370913230009
-0.034897905912281334,-0.0005046017660590051,-0.0008937548225838135,-0.03453180501756793,0.009148913236217918,0.01703638095457074,-0.001981123279093872,-0.0035669718347278814,-5.9775555437146665e-05,0.010873743225930058,0.0036217911518316875,0.00022148630920864357,0.0018769565748614286,0.0005629891151156319,-0.0011686032178292735,0.006675434550924688,0.004365299323025017,-0.0037822563802854415,0.004711226248967381,-0.0012686639707342703,0.0011919162921969258,-0.0003191595543783496,-0.0014465704259719984,0.0369030355752006,0.04611674676219751,0.0412869663435098,-0.024520433183387053,0.007121842949951296,0.00830078662046214,0.00979349025595861,-0.00179425278447424,-0.002665589365576695,0.01673978693535264,0.013422822049668602,0.007903755249712483,-0.011829105668389378,-0.014728541757623736,-0.01150183814661654
-0.002272947603942636,-0.004078033666424832,0.00031531427633206755,-0.03103669027382482,-0.005814765289536676,-0.0025757048458960917,-0.002800105288414113,-0.002992970070395311,-0.002375005763522072,-0.002324960970604406,0.0006462800940799088,-0.0009943705421515165,-0.0046331515786283825,-0.007594051816722478,-0.0028147028115147557,-0.008785132843578979,-0.0036095103224862636,-0.004921465298871004,-0.006934025361290341,-0.007724518156810947,-0.015275028010792646,0.0003321285563099779,-0.0010788554669179976,-0.03258918810259129,-0.03372259022712452,-0.03295754087078242,-0.025866127192279896,-0.006871762193649964,-0.006738683967419818,-0.0045292628233609,-0.002492209242442569,-0.007358932983038061,-0.014080279792991321,-0.012717793074369774,-0.008012322032312827,-0.0014349017227125388,0.021777703401483075,0.03448398007764177
0.011048750901239045,0.0017210445238417381,0.004773840116145491,-0.009483243712722987,0.02152702635955766,0.01063801125261331,0.012410151606483365,0.013636200616487116,-0.004736713091911241,0.003656861592199866,-0.000685528985326543,-0.0012839714344968923,-0.0027293172459548873,0.001528386599799671,-0.004442139490700709,-0.0015074008999000675,0.006563440959943052,-0.0011984497732157441,0.0006527851340781236,-0.0056899854964326995,-0.002790667623154663,0.0005438624212419119,0.0003766327551855256,0.06410496022560982,0.05142793006632371,0.06311758639715102,0.03173078688678668,-0.0015283068812343282,-0.0040384216858337365,0.00016483482468377585,0.001090035417597815,-0.0005690534401251096,0.0018004300747921978,0.002891286555702604,0.00023662023707093468,-0.015187543973929643,0.009581168146955511,0.008364570889555174
-0.014941641899034542,-0.0008378970556616327,0.003592595325220881,-0.03208685914303114,-0.005749770488654568,-0.0026955383607780623,-0.0070957236289448875,-0.0031588972128475242,-0.0019407381902307483,-0.013543883379835291,-0.0026265433041416184,-0.001300727043477156,-0.0001352433375792377,0.0030760429036332357,-0.0009343379925131995,-0.0011067826791828542,0.0032392469297356104,0.0060408790068659365,-0.00046700897942933845,0.0019527993222338918,-0.001385327363791438,0.0006577286922538166,-0.0026419675196597972,-0.028871306462427495,-0.032809513156669655,-0.03255571003558286,-0.027291550543982024,-0.011348946073701464,-0.011319797047637017,-0.015064506034397842,-0.0032992941886074672,-0.011229454449913006,0.0061227187793968674,0.005124819960555817,-0.008704835329977512,0.004320691553141551,-0.013791166381023958,-0.010020751033126264
-0.009798900950141931,-0.001649487868551256,-0.0008285271388118747,-0.022778609188481957,-0.009647774968027907,-0.005281891860240447,-0.0016961531759983812,-0.002085952308979419,-0.000515112816454223,-0.012359398226216439,-0.002656020944828628,0.001753080505144638,-0.0037061924327292523,-0.0002779363153578381,-0.0007806828393064196,-0.00937721639109694,-0.0014408326313277682,-0.008956433133636806,0.0034371453621600927,0.010484102169422405,-0.007750750524472683,0.00048351659017879117,-0.0014407122843750058,-0.025847005089303172,-0.03219021581568129,-0.0296236011567283,-0.01806177493580778,-0.0007546948104244953,-0.0012673559881140424,-0.0018751961312632763,0.0013189550182140853,-0.014405541544389062,-0.007125641115237664,-0.007132901412792936,-0.008607757882172646,-0.010872588951912504,-0.015712295411513224,-0.020526676289904035
0.021254673891235518,-0.0015566097457479287,0.0011764699678301048,-0.028962624555494417,-0.005125596792466059,-0.002422358773026735,-0.0030533526960324917,-0.0031738083748951134,-0.0016913680002261513,-0.009783227472217168,-0.007165894655602798,-0.00356417758875072,-0.0024071447079309378,-0.005677054152540025,0.00045157769722288526,-0.0011449436778674332,-0.0046615566958347066,4.446552411387701e-05,-0.0002383303013797948,-0.004729015922662518,0.0020484892721851643,0.003094874120892068,-0.0013217021399211147,-0.030051758946803474,-0.029903396565830975,-0.031037283896433503,-0.026644130441025884,-0.00444380436441138,-0.005036538495249531,-0.003880862097128716,-0.004564302604792948,-0.0026148858616743932,0.000989829609875042,0.0008369240896875477,0.0005219356607522168,-0.0009028019075420641,0.025311389097294284,0.02368821375397884
